PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
2682,Governance,Commissioner Francis Wanderi urges the POs and DPOs to respect the law and be impartial to all candidates and pledged to support them to deliver a credible Nguu/Masumba County Assembly Ward (CAW) by-election for #October14thBy-elections,Kamishna Francis Wanderi anawasihi PO na DPO kuheshimu sheria na kutokuwa na upendeleo kwa wagombea wote na kuahidi kuwaunga mkono ili kutoa uchaguzi mdogo wa Bunge la Kaunti ya Nguu/Masumba (CAW) unaoaminika kwa ajili ya uchaguzi mdogo wa #Oktoba14.,Kamisona Francis Wanderi osayo POS kod DPOs mondo oluw chik kendo kik gidonjre gi ng'ato gi ng'ato kendo gisesingore ni gibiro riwo lwedo jogo mabiro chiwo kad mar loch mar waod mar kaunti (CAW) ne yiero ma adundo mar dwe mar apar tarik apar kod ang'wen yiero ma adundo.,Guddoomiye Francis Wanderi wuxuu ku booriyay POs-yada iyo DPOs-yada inay ixtiraamaan sharciga oo ay yihiin kuwo aan kala sooc lahayn dhammaan musharixiinta wuxuuna ballanqaaday inay taageeraan si ay u gaaraan doorasho qayb ah oo lagu kalsoonaan karo oo ka dhacda degmada Nguu/Masumba ee #October14thBy-doorashooyinka.,PSA,original_baseline_dataset
2683,Governance,Returning Officer for the Nguu/Masumba County Assembly Ward (CAW) by-election Moureen Kerebi Oyaro urges voters and media to observe Covid-19 protocol.,Afisa Msimamizi wa Uchaguzi mdogo wa Wadi ya Bunge la Kaunti ya Nguu/Masumba (CAW) Moureen Kerebi Oyaro anawasihi wapiga kura na vyombo vya habari kuzingatia itifaki ya Covid-19.,"Apisa mochung'ne yiero maduondo Nguu/ e wod mar Kaunti mar Masumba Moureen Kerebi Oyaro, kwayo jogo ombulu mondo oluw chik mar tuo mar Covid-19.",Sarkaalka soo noqnoqda ee doorashada gaarka ah ee Nguu/Masumba County Assembly Ward (CAW) Moureen Kerebi Oyaro wuxuu codbixiyayaasha iyo warbaahinta ku boorinayaa inay u hoggaansamaan borotokoolka COVID-19.,PSA,original_baseline_dataset
2684,Governance,"In addition to the matters already under investigations, EACC urges any person with relevant information to promptly report to us","Mbali na masuala ambayo tayari yanachunguzwa, EACC inamsihi mtu yeyote mwenye taarifa muhimu aturipoti haraka.","Mopogore gi weche ma nonro gi dhi nyime, EACC jiwo ng'ato ang'ata ma nigi weche madwarore mondo ochiwnegi ripot mapiyo.","Marka lagu daro arrimaha horay loo baaray, EACC waxay ku boorineysaa qof kasta oo leh macluumaad ku habboon inuu si dhakhso leh noo soo wargeliyo",PSA,original_baseline_dataset
2685,Governance,"IEBCKenya Chairman Wafula Chebukati urges PWDs to walk with the Commission in its onward march to a stronger democracy & reiterates IEBC s commitment in delivering a free, fair and credible 2022 General Election that meets the democratic aspirations of Kenyan citizens","Mwenyekiti wa IEBCKenya Wafula Chebukati anawasihi watu wenye ulemavu kutembea na Tume katika harakati zake za kuelekea demokrasia imara na kusisitiza kujitolea kwa IEBC katika kutoa Uchaguzi Mkuu wa 2022 ulio huru, wa haki na wa kuaminika unaokidhi matarajio ya kidemokrasia ya raia wa Kenya.",Jakom mar duol mar yiero e kenya IEBC Wafula Chebukati ojiwo PWDs mondo owuoth gi Komison e dhi nyime gi loch mar demokrasi motegno kendo ochiwore mar neno ni yiero ma ayanga kod yiero ma higa mar alufu ariyokod piero ariyo gi ariyo ochopo ratiro mar jopiny Kenya.,"Guddoomiyaha IEBCKenya Wafula Chebukati wuxuu ku booriyay PWDs inay la socdaan Komishanka socdaalkiisa xagga dimuqraadiyadda xooggan & wuxuu ku celceliyay ballanqaadka IEBC ee gaarsiinta doorasho guud oo bilaash ah, cadaalad ah oo la isku halleyn karo oo 2022 ah oo buuxisa himilooyinka dimuqraadiyadda ee muwaadiniinta Kenya",PSA,original_baseline_dataset
2686,Governance,Jiandikishe Leo! Hakikisha kura yako imehesabika roundi hii. Tembelea ofisi yoyote ya IEBC iliyo karibu na wewe.,Jiandikishe Leo! Maana kura yako imehesabika roundi hii. Tembelea ofisi ya IEBC iliyo karibu na wewe.,Ndikri kawuono ne ni kuchi okwan kinde ni .Dhiuru e ofis yiero mar IEBC moro amora manie alworau.,Jiandikishe Leo! Hakikisha kura yako imehesabika round this. Tembelea xafiis kasta oo ka mid ah IEBC ee kugu dhow.,PSA,original_baseline_dataset
2687,Governance,IEBC calls upon all eligible citizens-especially young people who have recently attained voting age-to visit the nearest constituency office and register.,IEBC inatoa wito kwa raia wote wanaostahiki - hasa vijana ambao wamefikia umri wa kupiga kura hivi karibuni - kutembelea ofisi ya eneobunge iliyo karibu na kujiandikisha.,"IEBC gwelo ji duto mowinjore, to ahinya wuon rowere ma nyocha ochopo higni mar yiero, mondo olim ofis ma ni machiegni gi kama gidakie kendo gidonj e skundno.",IEBC waxay ugu baaqeysaa dhammaan muwaadiniinta u qalma - gaar ahaan dhalinyarada dhawaan gaaray da'da codbixinta - inay soo booqdaan xafiiska ugu dhow ee goobaha doorashada oo ay iska diiwaangeliyaan.,PSA,original_baseline_dataset
2688,Governance,Why wait inline when you can register online. Apply for special purpose vehicle today.,Kwa nini usubiri kwenye mstari wakati unaweza kujiandikisha mtandaoni? Tuma maombi ya gari la matumizi maalum leo.,Ang'o momiyo inyalo rito laini sama inyalo kwayo e intanet . Kwa gari mar tich mopwodhi kawuono e Intanet?,Waa maxay sababta aad u sugto safka marka aad iska diiwaangelin karto khadka tooska ah. Maanta codso baabuur loogu talagalay ujeedooyinka gaarka ah.,PSA,original_baseline_dataset
2689,Governance,The Commission calls upon candidates and members of the public to maintain peace and order during the campaign period.,Tume inatoa wito kwa wagombea na umma kudumisha amani na utulivu wakati wa kampeni.,Komisenano dwaro ni jochung' kod jogo ombulu obed gi kwe e kinde kampenno.,Komishanku wuxuu ugu baaqayaa musharixiinta iyo shacabka inay nabad iyo nidaam ilaaliyaan inta lagu jiro muddada ololaha.,PSA,original_baseline_dataset
2690,Governance,"KRA invites you to bid on exciting lots from ICDN, JKIA, CFS ""MSA, and the Western Region. Visit https://ibid.kra.go.ke to view and bid. Bid conveniently, transparently, and from anywhere!","KRA inakualika kuweka zabuni kwenye viwanja vya kusisimua kutoka ICCN, JKIA, CFS ""MSA, na Kanda ya Magharibi. Tembelea https://ibid.kra.go.ke ili kuona na kuweka zabuni. Weka zabuni kwa urahisi, kwa uwazi, na kutoka mahali popote!","KRA gwelo ji mondo ochiw pesa e wi yiero mabeyo moa e ICDN, JKIA, CFS € ""MSA, kod Western Region. Dhiuru e mbui mar https://ibid.kra.go.ke mondo ung'i kendo uchul pesa. Chiwuru pesa e yo mayot, maler, kendo koa kamoro amora!","KRA waxay kugu martiqaadeysaa inaad soo bandhigto qodobo xiiso leh oo ka socda ICDN, JKIA, CFS ""MSA, iyo Gobolka Galbeedka. Booqo https://ibid.kra.go.ke si aad u aragto oo aad u soo bandhigto.",PSA,original_baseline_dataset
2691,Governance,"Make it official, get your driving license today.","Ifanye iwe rasmi, pata leseni yako ya udereva leo.","Ket wachno e yo ma ratiro, kendo iyud laisens mar riembo mtoka sani.","Si rasmi ah u samee, maanta hel liisanka wadistaada.",PSA,original_baseline_dataset
2692,Governance,"Stay alert, share your info with imposters. Report and block any suspicious accounts.","Kuwa macho, shiriki taarifa zako na wadanganyifu. Ripoti na uzuie akaunti zozote zinazotiliwa shaka.","Bed motang', nyisi weche mari ne joma wuondore, kendo igeng' akaunt moramora ma chiji.","Iska jira, la wadaag macluumaadkaaga khiyaanooyinka, ka warbixi oo xannibi xisaabaadka shakiga leh.",PSA,original_baseline_dataset
2693,Governance,"EACC urges Cooperatives that for them to remain commercially viable and sustainable enterprises for socio-economic development, they must embrace tenets of good governance; realized through selfless delivery, embracing integrity, transparency and accountability","EACC inahimiza Vyama vya Ushirika kwamba ili viendelee kuwa na faida kibiashara na biashara endelevu kwa ajili ya maendeleo ya kijamii na kiuchumi, lazima vikumbatie kanuni za utawala bora; zinazopatikana kupitia utoaji usio na ubinafsi, kukumbatia uadilifu, uwazi na uwajibikaji.","EACC jiwo riwruoge mag ohala ni mondo gidhi nyime bedo gi ohala maber kendo ma dhi nyime e dongruok mar oganda koda mar ohala, nyaka giyie gi chenro mag loch maber; ma nyaka timre kokalo kuom chiwruok mar chiwruok, luwo tim makare, ng'eyo tiend weche, kod ting' mar ting'o ting'","EACC waxay ugu baaqeysaa iskaashatada in ay sii ahaadaan shirkado ganacsi ahaan ku habboon oo macquul ah horumarinta bulshada iyo dhaqaalaha, ay u baahan yihiin inay qaataan mabaadi'da maamul wanaagsanaanta; taas oo lagu fulin karo iyada oo la adeegsanayo adeegyo aan iskaa u dhigin, oo ay ku jiraan daacadnimo, hufnaanta iyo xisaabtanka.",PSA,original_baseline_dataset
2694,Governance,"KRA urges all licensed manufacturers, importers, distributors, retailers and general public that all bottled water beverages manufactured in or imported into Kenya from 13th November 2019 must be affixed with an Excise Stamp in compliance with the EGMS Regulations.","KRA inawasihi wazalishaji wote walioidhinishwa, waagizaji, wasambazaji, wauzaji rejareja na umma kwa ujumla kwamba vinywaji vyote vya maji ya chupa vinavyotengenezwa au kuingizwa nchini Kenya kuanzia tarehe 13 Novemba 2019 lazima viambatishwe na Stempu ya Ushuru kwa mujibu wa Kanuni za EGMS.","KRA jiwo kambe man gi otiko mar loso gik moko, joma kelo gik moko e pinje mamoko, jochwal mwandu , jolok ohala, kod ji duto mondo ong'e ni chakre dwe mar apar gi achiel tarik apr kod adek higa amr alufu ariyo kod apar kod ochiko, gik moko duto mitiyogo e chamo pi modhi e piny Kenya, kata ma gigolo e pinyno, nyaka ketnegi alama mar osuru kaluwore gi chike mag EGMS.","KRA waxay ugu baaqeysaa dhammaan soosaarayaasha, soo dejinta, qaybiyeyaasha, tafaariiqleyda iyo dadweynaha guud in dhammaan cabitaannada biyaha lagu dhalo ee laga soo saaro Kenya ama laga soo dhoofiyo Kenya laga bilaabo 13ka Nofeembar 2019 ay ku dhejiyaan Stamp excise si waafaqsan Xeerarka EGMS.",PSA,original_baseline_dataset
2695,Governance,"Ag. Kenya High Commissioner in Rwanda Philip Githiora urges over 6,000 Kenyans living in Rwanda to register kenyaHCrwanda offices. Diaspora Voter Registration is going on in Kigali & the ambassador has urged Kenyans in different districts in Rwanda to enlist as voters","Balozi Mkuu wa Kenya nchini Rwanda Philip Githiora awahimiza Wakenya zaidi ya 6,000 wanaoishi Rwanda kusajili ofisi za kenyaHCrwanda. Usajili wa Wapiga Kura wa Diaspora unaendelea mjini Kigali na balozi huyo amewahimiza Wakenya katika wilaya tofauti nchini Rwanda kujiandikisha kama wapiga kura",Kamisona ma kenya e piny Rwanda Philip Githiora osenyiso Jo-Kenya mokalo alufu auchiel modak Rwanda ni gidonj e ofis mar Kenyahcrwanda. Ndikruok mar oko mar Kenya dhi nyime e Kigali kendo jambetre ojiwo jokenya manie gwenge mopogore opogore e Rwanda ondikre kaka jogo ombulu.,"Ag. Kenya Taliyaha sare ee Rwanda Philip Githiora wuxuu ku booriyay in ka badan 6,000 oo reer Kenya ah oo ku nool Rwanda inay diiwaangeliyaan xafiisyada KenyaHCrwanda. Diaspora Voter Registration ayaa ka socda Kigali & safiirku wuxuu ku booriyay reer Kenya ee degmooyinka kala duwan ee Rwanda inay isu diiwaangeliyaan codbixiyayaasha",PSA,original_baseline_dataset
2696,Governance,We remain steadfast in ensuring the safety and well-being of Kenyans and urges anyone who spots problematic wildlife to immediately report the sighting through the KWS 24/7 hotline on 0800 597 000 or WhatsApp number +254 726 610509,Tunabaki imara katika kuhakikisha usalama na ustawi wa Wakenya na tunamsihi yeyote anayeona wanyamapori wenye matatizo kuripoti mara moja tukio hilo kupitia simu ya dharura ya KWS saa 24/7 kwa 0800 597 000 au nambari ya WhatsApp +254 726 610509.,Wadhi nyime timo kinda mar rito ngima kod ngima mar Jo-Kenya kendo wajiwo ng'ato ang'ata moneno le ma nigi chandruok mondo ochiw ripot mapiyo kuom KWS 24 / 7 mondo one mach e simo mar 08 597 000 kata namba mar WhatsApp ma en +254 726 610509,Waxaan ku adkaysanaynaa hubinta nabadgelyada iyo wanaagga dadka reer Kenya waxaanan ugu baaqaynaa qofkasta oo arkaa duurjoogta dhibaato leh inuu isla markiiba ka warbixiyo aragtida iyada oo loo marayo khadka tooska ah ee KWS 24/7 0800 597 000 ama lambarka WhatsApp +254 726 610509,PSA,original_baseline_dataset
2697,Governance,Director-General Urges New Ambassadors to Uphold Integrity and Professionalism,Mkurugenzi Mkuu Awahimiza Mabalozi Wapya Kudumisha Uadilifu na Utaalamu,Jatelo Maduong ' jiwo jombetre manyien mag Kenya mondo omed bedo joma timbegi beyo kendo molony.,Agaasimaha Guud wuxuu ugu baaqay Safiirada Cusub inay ilaaliyaan daacadnimada iyo xirfadda,PSA,original_baseline_dataset
2698,Governance,EACC urges professionals to apply their expertise in advancing public good and desist from facilitating corruption or other conduct harmful to society.,EACC inawahimiza wataalamu kutumia utaalamu wao katika kuendeleza manufaa ya umma na kuacha kuwezesha ufisadi au tabia nyingine zenye madhara kwa jamii.,"EACC jiwo josayans mondo oti gi lony ma gin - go e jiwo ber mar oganda, kendo mondo giwere gi timbe mag mibadhi kod timbe mamoko maricho manyalo hinyo oganda.",EACC waxay ku boorineysaa xirfadlayaasha inay adeegsadaan aqoontooda si ay u horumariyaan wanaagga dadweynaha oo ay ka fogaadaan fududeynta musuqmaasuqa ama habdhaqan kale oo waxyeello u geysanaya bulshada.,PSA,original_baseline_dataset
2699,Governance,CS Tuya urges World Bank to align funding with government priorities,Waziri Tuya ahimiza Benki ya Dunia kuoanisha ufadhili na vipaumbele vya serikali,Jatend migawo Tuya jiwo Bengi mar Piny mondo oti gi pesa ma sirkal chiwo kaka gimaduong ' moloyo.,CS Tuya wuxuu ku booriyay Bangiga Adduunka inuu maalgelinta la jaanqaado mudnaanta dowladda,PSA,original_baseline_dataset
2700,Governance,"Defence Principal Secretary Mr. Patrick Mariru has implored the newly employed civilian staff and interns to serve the Ministry with diligence, zeal and energy saying it is an uncommon privilege to serve in the public service.","Katibu Mkuu wa Ulinzi Bw. Patrick Mariru amewasihi wafanyakazi wapya wa kiraia na wanafunzi wapya kuitumikia Wizara kwa bidii, ari na nguvu akisema ni fursa isiyo ya kawaida kutumikia katika utumishi wa umma.","Patrick Mariru, ma en jagoro maduong' mar arita e sirkal, osenyiso jotich manyien mag sirkal kod josiasa ni giti e migawono gi kinda, kod teko, kowacho ni tiyo ne sirkal en thuolo makende","Xoghayaha Guud ee Gaashaandhigga Mr. Patrick Mariru wuxuu shaqaalaha rayidka ah ee cusub ee la shaqaaleysiiyay iyo shaqaaleyaashu ku baryay inay wasaaradda u adeegaan dadaal, xamaasad iyo tamar isagoo sheegay inay tahay mudnaan aan caadi ahayn in lagu adeego adeegga dadweynaha.",PSA,original_baseline_dataset
2701,Governance,Defence Cabinet Secretary Hon. Aden Duale has urged Members of Parliament to pass the regulations on National Peace Support Operations Fund proposed by the Defence Council.,Waziri wa Ulinzi Mhe. Aden Duale amewataka Wabunge kupitisha kanuni kuhusu Mfuko wa Kitaifa wa Operesheni za Kusaidia Amani zilizopendekezwa na Baraza la Ulinzi.,"Jatend migawo mar arita kwe Aden Duale, osenyiso jokanyo mag od Bura ni gidonj e chenro mar pesa makonyo e kelo arita kwe ma riwruok mar arita kwe osechiwo.",Xoghayaha golaha wasiirada Gaashaandhigga Mudane Aden Duale ayaa ugu baaqay xubnaha Baarlamaanka in ay ansixiyaan xeerarka ku saabsan Sanduuqa Howlgallada Taageerada Nabadda Qaranka ee ay soo jeedisay Golaha Gaashaandhigga.,PSA,original_baseline_dataset
2702,Governance,EACC URGES BUNGOMA COUNTY LEADERS TO CHAMPION INTEGRITY IN GOVERNANCE,EACC YAWASIHI VIONGOZI WA KAUNTI YA BUNGOMA KUSHINDA UADILIFU KATIKA UTAWALA,EACC jiwo jotelo mag kaunti ma Bungoma mondo obed jatelo matiyo kod adieri.,EACC waxay ku baaqeysaa hoggaamiyeyaasha gobolka BUNGOMA inay ku guuleystaan daacadnimada maamulka,PSA,original_baseline_dataset
2703,Governance,Dr. Mudavadi Urges Kenyans to Support Diplomatic Efforts Amid Regional Challenges.,Dkt. Mudavadi Awahimiza Wakenya Kuunga Mkono Juhudi za Kidiplomasia Katikati ya Changamoto za Kikanda.,Laktar Mudavadi jiwo Jo-Kenya mondo oriw lwedo chenro mag telo moriwo nyaka joma ni oko kata obedo ni pinyno nigi pek mang'eny.,Dr. Mudavadi wuxuu ugu baaqay dadka Kenya inay taageeraan dadaallada diblomaasiyadeed inta lagu jiro caqabadaha gobolka.,PSA,original_baseline_dataset
2704,Governance,EACC urges members of the public not to at any time succumb to bribe demands from public officials but always report such matters.,EACC inawasihi wananchi kutokubali madai ya rushwa kutoka kwa maafisa wa umma wakati wowote bali waripoti masuala kama hayo kila wakati.,EACC jiwo jopiny mondo kik gidog chien ne weche asoya ma idwaro kod jotelo to gibed ka giwachwlo lipode ma kamago.,EACC waxay ku boorineysaa xubnaha dadweynaha inaysan marnaba hoos u dhicin codsiyada musuqmaasuqa ee mas'uuliyiinta dawladda laakiin had iyo jeer soo sheegaan arrimahaas.,PSA,original_baseline_dataset
2705,Governance,IEBCKenya urges our donors to continue supporting the Commission to implement activities in the 2023-2027 electoral cycle,IEBCKenya inawasihi wafadhili wetu kuendelea kuiunga mkono Tume kutekeleza shughuli katika mzunguko wa uchaguzi wa 2023-2027.,"Jatend duol mar yiero IEBC , KENYA kwayo komisona mondo odhi nyime riwo lwedo kamisona e tich mar yiero mar higa mar alufu ariyo piero ariyo kod adek -alufu ariyo piero ariyo kod abiriyo.",IEBCKenya waxay ku boorineysaa deeq bixiyeyaasheena inay sii wadaan taageerada ay u yeeshaan Komishanka si ay u hirgeliyaan hawlaha wareegga doorashada 2023-2027,PSA,original_baseline_dataset
2706,Governance,Foreign Affairs PS together with Devolution PS Julius Korir and Planning PS Saitoti Torome visited the Kiptogot Kolongolo water project in Transnzoia County,Katibu Mkuu wa Wizara ya Mambo ya Nje pamoja na Katibu Mkuu wa Ugatuzi Julius Korir na Katibu Mkuu wa Mipango Saitoti Torome walitembelea mradi wa maji wa Kiptogot Kolongolo katika Kaunti ya Transnzoia.,Jagoro mar weche ma oko mar piny kaachiel gi jagoro mar tend loch gwenge Julius Korir kod jagoro mar loso chenro Saitoti Torome ne odhi limo chenro mar kuonde yudo pi e Kiptogot Kolololo e kaunti ' mar Transnzoia,Shirka Arrimaha Dibadda PS oo ay weheliyaan Devolution PS Julius Korir iyo Planning PS Saitoti Torome ayaa booqday mashruuca biyaha Kiptogot Kolongolo ee Gobolka Transnzoia,PSA,original_baseline_dataset
