PSA_Id,Domain,Class,English,Kiswahili,Dholuo,Fact_Source,Source,Somali
2306,Health,General,"The community outreach agenda includes HPV vaccination for adolescent girls to prevent cervical cancer, child growth monitoring and Vitamin A supplementation during Malezi Bora week, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha chanjo ya HPV kwa wasichana balehe kuzuia saratani ya shingo ya kizazi, ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar lando oganda oting'o chiwo chanjo mar HPV ne nyiri ma rowere mondo ogeng' tuwo mar kansa mar thuno, luwo dongruok mar nyathi kod chiwo Vitamin A e juma mar Malezi Bora, kod chalo mag chano familia mayudore maonge chudo e klinik mag sirkal.",h06+h11+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah tallaalka HPV ee gabdhaha qaan-gaarka ah si looga hortago kansarka ilmo-galeenka, la socodka korriinka carruurta iyo kaabista Vitamin A inta lagu jiro toddobaadka Malezi Bora, iyo adeegyada qorsheynta qoyska oo lacag la'aana laga helayo rugaha caafimaadka dadweynaha."
2307,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, free HIV testing and counselling services at public health facilities, and screening for non-communicable diseases such as diabetes and hypertension.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, na uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu.","Ajenda mar lando wach e kind oganda oriwo jogo ma konyo e weche thieth mag oganda (CHPs) ma chiwo somo mar thieth e ot kendo orogi e kar thieth, timo pim mag HIV ma nono kod chiwo paro e kar thieth mag oganda, kod ng’iyo tuoche ma ok nyal landore kaka tuo mar sukari kod tuo mar presa.",h07+h08+h09,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista HIV iyo la-talinta bilaashka ah ee xarumaha caafimaadka dadweynaha, iyo baaritaanka cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka."
2308,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, free HIV testing and counselling services at public health facilities, and mental health support services under the national mental health action plan.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, na huduma za usaidizi wa afya ya akili chini ya mpango wa kitaifa wa afya ya akili.","Ajenda mar lando wach mar oganda oriwo jogo ma rito thieth mar oganda (CHPs) ma chiwo somo mar thieth mar ot kendo orogi, timo pim mag HIV ma nono kod chiwo paro e kuonde thieth mag oganda, kod konyo thieth mar paro e bwo chenro mar thieth mar paro mar piny.",h07+h08+h10,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista HIV iyo la-talinta bilaashka ah ee xarumaha caafimaadka dadweynaha, iyo adeegyada taageerada caafimaadka dhimirka ee hoos yimaada qorshaha waxqabadka caafimaadka dhimirka ee qaranka."
2309,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, free HIV testing and counselling services at public health facilities, and child growth monitoring and Vitamin A supplementation during Malezi Bora week.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, na ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora.","Ajenda mar mako oganda oting'o jotelo mag thieth e oganda (CHPs) machiwo somo mar thieth mar pacho kod oro ji e kar thieth, pim mar HIV maonge chudo kod chiwo paro e kuonde thieth mag oganda, kod luwo dongruok mar nyithindo kod chiwo Vitamin A e juma mar Malezi Bora.",h07+h08+h11,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista HIV iyo la-talinta bilaashka ah ee xarumaha caafimaadka dadweynaha, iyo la socodka korriinka carruurta iyo kaabista Vitamin A toddobaadka Malezi Bora."
2310,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, free HIV testing and counselling services at public health facilities, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar lando wach e kind oganda oriwo jogo ma konyo e thieth mar oganda (CHPs) ma chiwo somo mar thieth mar ot kendo orogi e kar thieth, timo pim mar HIV kod chiwo paro ma nono e kuonde thieth mag piny, kod tich mar loso chenro mar anyuola ma yudore maonge chudo e klinik mag piny.",h07+h08+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista HIV iyo la-talinta bilaashka ah ee xarumaha caafimaadka dadweynaha, iyo adeegyada qorsheynta qoyska oo lacag la'aan laga helayo rugaha caafimaadka dadweynaha."
2311,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, screening for non-communicable diseases such as diabetes and hypertension, and mental health support services under the national mental health action plan.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na huduma za usaidizi wa afya ya akili chini ya mpango wa kitaifa wa afya ya akili.","Ajenda mar lando wach e kind oganda oriwo jogo ma rito thieth mar oganda (CHPs) ma chiwo somo mar thieth mar ot kendo orogi, ng’iyo tuoche ma ok landore kaka tuo mar sukari kod presa ma malo, kod tich mar konyo thieth mar paro e bwo chenro mar thieth mar paro mar piny.",h07+h09+h10,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baaritaanka cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo adeegyada taageerada caafimaadka dhimirka ee hoos yimaada qorshaha waxqabadka caafimaadka dhimirka ee qaranka."
2312,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, screening for non-communicable diseases such as diabetes and hypertension, and child growth monitoring and Vitamin A supplementation during Malezi Bora week.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora.","Ajenda mar chopo e oganda oting'o jotelo mag thieth e oganda (CHPs) machiwo somo mar thieth e pacho kod oro ji e kar thieth, pim kuom tuoche ma ok nyal landore kaka tuo mar sukari kod presa ma malo, kod luwo dongruok mar nyathi kod chiwo Vitamin A e juma mar Malezi Bora.",h07+h09+h11,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo la socodka korriinka carruurta iyo kaabista Vitamin A toddobaadka Malezi Bora."
2313,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, screening for non-communicable diseases such as diabetes and hypertension, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar lando wach e kind oganda oriwo jogo ma konyo e weche thieth mag oganda (CHPs) ma chiwo somo mar thieth e ot kendo orogi e thieth, ng’iyo tuoche ma ok nyal landore kaka tuo mar sukari kod presa ma malo, kod tich mar loso chenro mar anyuola ma yudore maonge chudo e klinik mag sirkal.",h07+h09+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, baarista cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo adeegyada qorsheynta qoyska oo lacag la'aana laga helayo rugaha caafimaadka dadweynaha."
2314,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, mental health support services under the national mental health action plan, and child growth monitoring and Vitamin A supplementation during Malezi Bora week.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za usaidizi wa afya ya akili chini ya mpango wa kitaifa wa afya ya akili, na ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora.","Ajenda mar lando wach e kind oganda oriwo jogo ma konyo e thieth mar oganda (CHPs) ma chiwo somo mar thieth mar ot kendo ma orogi e kar thieth, tich mar konyo thieth mar paro e bwo chenro mar piny mangima mar thieth mar paro, kod luwo dongruok mar nyathi kod chiwo Vitamin A e kinde juma mar Malezi Bora.",h07+h10+h11,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, adeegyada taageerada caafimaadka dhimirka ee hoos yimaada qorshaha waxqabadka caafimaadka dhimirka ee qaranka, iyo la socodka korriinka ilmaha iyo kaabista Vitamin A inta lagu jiro usbuuca Malezi Bora."
2315,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, mental health support services under the national mental health action plan, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, huduma za usaidizi wa afya ya akili chini ya mpango wa kitaifa wa afya ya akili, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar lando wach e kind oganda oriwo jogo ma konyo e thieth mar oganda (CHPs) ma chiwo somo mar thieth mar ot kendo ma orogi, tich mar konyo thieth mar paro e bwo chenro mar tich mar thieth mar paro e piny, kod tich mar loso chenro mar anyuola ma yudore maonge chudo e klinik mag sirkal.",h07+h10+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, adeegyada taageerada caafimaadka dhimirka ee hoos yimaada qorshaha waxqabadka caafimaadka dhimirka ee qaranka, iyo adeegyada qorsheynta qoyska oo lacag la'aan laga helayo rugaha caafimaadka dadweynaha."
2316,Health,General,"The community outreach agenda includes community health promoters (CHPs) offering household health education and referrals, child growth monitoring and Vitamin A supplementation during Malezi Bora week, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha wahamasishaji wa afya ya jamii (CHP) wanaotoa elimu ya afya na rufaa nyumbani, ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar mako oganda oting'o jotelo mag thieth e oganda (CHPs) machiwo somo mar thieth mar pacho kod orogi e thieth, luwo dongruok mar nyithindo kod chiwo Vitamin A e kinde juma mar Malezi Bora, kod chamo mag chano anyuola mayudore nono e klinik mag sirkal.",h07+h11+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah dhiirrigeliyeyaasha caafimaadka bulshada (CHPs) oo bixiya waxbarashada caafimaadka qoyska iyo gudbinta, la socodka korriinka carruurta iyo kaabista Vitamin A inta lagu jiro usbuuca Malezi Bora, iyo adeegyada qorsheynta qoyska oo lacag la'aana laga helayo rugaha caafimaadka dadweynaha."
2317,Health,General,"The community outreach agenda includes free HIV testing and counselling services at public health facilities, screening for non-communicable diseases such as diabetes and hypertension, and mental health support services under the national mental health action plan.","Ajenda ya uhamasishaji wa jamii inajumuisha huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na huduma za usaidizi wa afya ya akili chini ya mpango wa kitaifa wa afya ya akili.","Ajenda mar lando wach e kind oganda oriwo timo pim mag HIV ma nono kod chiwo paro e kuonde thieth mag piny, pim mar tuoche ma ok nyal landore kaka tuo mar sukari kod presa ma malo, kod konyo jotuwo mag paro e bwo chenro mar thieth mar paro mar piny.",h08+h09+h10,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah adeegyada baarista iyo la-talinta HIV-ga ee bilaashka ah ee xarumaha caafimaadka dadweynaha, baarista cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo adeegyada taageerada caafimaadka dhimirka ee hoos yimaada qorshaha waxqabadka caafimaadka dhimirka ee qaranka."
2318,Health,General,"The community outreach agenda includes free HIV testing and counselling services at public health facilities, screening for non-communicable diseases such as diabetes and hypertension, and child growth monitoring and Vitamin A supplementation during Malezi Bora week.","Ajenda ya uhamasishaji wa jamii inajumuisha huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na ufuatiliaji wa ukuaji wa mtoto na virutubisho vya Vitamini A wakati wa wiki ya Malezi Bora.","Ajenda mar lando oganda oting'o pim mar HIV maonge chudo kod chiwo riwo paro e kar thieth mag oganda, pim kuom twoche ma ok nyal landore kaka tuo mar skar kod presa ma malo, kod luwo dongruok mar nyathi kod chiwo Vitamin A e juma mar Malezi Bora.",h08+h09+h11,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah adeegyada baaritaanka iyo la-talinta HIV-ga ee bilaashka ah ee xarumaha caafimaadka dadweynaha, baarista cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo la socodka korriinka carruurta iyo kaabista Vitamin A toddobaadka Malezi Bora."
2319,Health,General,"The community outreach agenda includes free HIV testing and counselling services at public health facilities, screening for non-communicable diseases such as diabetes and hypertension, and family planning services available free of charge at public clinics.","Ajenda ya uhamasishaji wa jamii inajumuisha huduma za bure za upimaji na ushauri wa VVU katika vituo vya afya vya umma, uchunguzi wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu, na huduma za uzazi wa mpango zinazopatikana bure katika kliniki za umma.","Ajenda mar lando wach e kind oganda oriwo timo pim mag HIV ma nono kod chiwo paro e kar thieth mag piny, pim mag tuoche ma ok nyal landore kaka tuo mar sukari kod presa ma malo, kod rito joot ma yudore ma nono e klinik mag piny.",h08+h09+h12,grounded_generated,"Ajendaha wacyigelinta bulshada waxaa ka mid ah adeegyada baaritaanka iyo la-talinta HIV-ga ee bilaashka ah ee xarumaha caafimaadka dadweynaha, baarista cudurrada aan la kala qaadin sida sonkorowga iyo dhiig-karka, iyo adeegyada qorsheynta qoyska oo lacag la'aana laga helo rugaha caafimaadka dadweynaha."
