PSA_Id,Domain,Class,English,Kiswahili,Dholuo
4114,Health,General,"From 1 January though 29 November 2017, a total of 3967 laboratory-confirmed and probable cases including 76 deaths (case fatality rate = 1.9%) were reported by the Ministry of Health to WHO.","Kuanzia tarehe 1 Januari hadi 29 Novemba 2017, jumla ya kesi 3967 zilizothibitishwa kimaabara na zinazowezekana ikiwa ni pamoja na vifo 76 (kiwango cha vifo = 1.9%) ziliripotiwa na Wizara ya Afya kwa WHO.","Chakre tarik 1 dwe mar achiel nyaka tarik 29 dwe mar apar gi achiel higa mar 2017, kwan mar jogo ma ne oyudo tuwo 3967 kendo ma nyalo bedo ni oyudo tuwo ma oting’o tho 76 (kwan mar jogo ma ne otho = 1.9%) ne ondiki gi Ofis mar Thieth ne WHO."
4115,Health,General,"Of the cases reported, 596 were laboratory confirmed.","Kati ya kesi zilizoripotiwa, 596 zilithibitishwa maabara.","Kuom kes ma ne oyudre, 596 ne oyudre e laboratori."
4116,Health,General,Figure 1: Number of confirmed and probable cases in Kenya reported by week of illness onset from 1 January through 25 November 2017,Kielelezo cha 1: Idadi ya kesi zilizothibitishwa na zinazowezekana nchini Kenya zilizoripotiwa na wiki ya mwanzo ya ugonjwa kutoka 1 Januari hadi 25 Novemba 2017,Goro mar 1: Namba mar kes ma oyangore kod ma nyalo bedo ni nitie e piny Kenya ma ondiki kaluwore gi juma ma ne ochakoe tuo chakre tarik 1 dwe mar achiel nyaka tarik 25 dwe mar apar gi achiel higa mar 2017
4117,Health,General,"From 1 January 2017 through 29 November, 20 of 47 counties (43%) in Kenya have reported cases.","Kuanzia tarehe 1 Januari 2017 hadi 29 Novemba, kaunti 20 kati ya 47 (43%) nchini Kenya zimeripoti kesi.","Chakre tarik 1 dwe mar achiel higa mar 2017 nyaka tarik 29 dwe mar apar gi ariyo, kaunti 20 kuom kaunti 47 (43%) e piny Kenya oseyudo kes."
4118,Health,Cholera,"As of 29 November, seven counties continue to have active cholera outbreaks (Embu, Garissa, Kirinyaga, Mombasa, Nairobi, Turkana, and Wajir).","Kufikia tarehe 29 Novemba, kaunti saba zinaendelea kuwa na milipuko ya ugonjwa wa kipindupindu (Embu, Garissa, Kirinyaga, Mombasa, Nairobi, Turkana, na Wajir).","Kaka 29 dwe mar apar gi ariyo, kaunti abiriyo pod dhi nyime gi bedo gi midhiero mag kolera (Embu, Garissa, Kirinyaga, Mombasa, Nairobi, Turkana, kod Wajir)."
4119,Health,Cholera,The epidemiology of cholera for Kenya in 2017 is characterized by continuous transmission in affected communities coupled with outbreaks in camp settings and institutions or during mass gathering events.,Ugonjwa wa kipindupindu nchini Kenya mwaka wa 2017 una sifa ya maambukizi ya mara kwa mara katika jamii zilizoathirika pamoja na milipuko katika maeneo ya kambi na taasisi au wakati wa mikusanyiko ya watu wengi.,"Okang’ ma ng’ato nyalo yudoe tuwo mar kolera e piny Kenya e higa mar 2017, ochung’ne ng’ado bura ma dhi nyime e alwora ma oyudo tuwono kaachiel gi ng’ado bura e kuonde ma ji ochung’ie kod kuonde ma ji odak e iye kata e kinde ma ji mang’eny romoe."
4120,Health,General,"Continuous transmission in the community accounts for around 70% of the total cases with the majority of cases coming from the capital county, Nairobi.","Uambukizaji unaoendelea katika jamii huchangia karibu 70% ya jumla ya visa huku visa vingi vikitoka katika kaunti kuu, Nairobi.","Odhi nyime gi lando tuwono e alwora kelo 70% mar kes duto ma thoth kesgo wuok e kaunti maduong’, Nairobi."
4121,Health,General,"Transmission in camp settings occurred mainly within Garissa and Turkana counties, accounting for around 23% of the total reported cases.","Usambazaji katika mipangilio ya kambi ulifanyika hasa katika kaunti za Garissa na Turkana, zikichukua takriban 23% ya jumla ya visa vilivyoripotiwa.","Oganda ma ne oyudo tuwono ne otimore ahinya e kind gwenge mag Garissa kod Turkana, ma ne oting’o 23% mar kwan mar jogo ma ne oyudo tuwono."
4122,Health,General,"Both counties host big refugee camps, namely Dadaab and Kakuma refugee camps.","Kaunti zote mbili zina kambi kubwa za wakimbizi, ambazo ni kambi za wakimbizi za Dadaab na Kakuma.","Kaunti ariyogo duto nigi kambi madongo mag jolweny, ma gin kambi mag jolweny mag Dadaab kod Kakuma."
4123,Health,Cholera,Refugees in these camps come from countries currently experiencing complex emergencies and large cholera outbreaks.,Wakimbizi katika kambi hizi wanatoka katika nchi ambazo kwa sasa zinakabiliwa na dharura tata na milipuko mikubwa ya kipindupindu.,Jolweny ma ni e kambi ma kamago wuok e pinje ma sani yudo masira mapek ahinya kendo ma nigi tuwo maduong’ mar kolera.
4124,Health,General,"Seven percent of cases occurred in institutions and mass gathering events, where a number of people get infected from a point source.","Asilimia saba ya visa vilitokea katika taasisi na hafla za mkusanyiko mkubwa, ambapo watu kadhaa huambukizwa kutoka kwa chanzo cha uhakika.","Abiriyo kuom mia achiel mag kesgo ne otimore e kuonde ma ji mang’eny romoe, kama kwan mar ji yudoe tuwono kowuok e kama giyudoree."
4125,Health,Cholera,"The country experiences cholera outbreaks every year; however, large cyclical epidemics occur approximately every five to seven years and last for two to three years.","Nchi inakumbwa na milipuko ya kipindupindu kila mwaka; hata hivyo, magonjwa makubwa ya milipuko ya mzunguko hutokea takriban kila baada ya miaka mitano hadi saba na hudumu kwa miaka miwili hadi mitatu.","Pinyno yudo tuoche mag kolera higa ka higa; kata kamano, tuoche madongo ma ng’ato nyalo ng’ado e kindgi timore chiegni bang’ higni abich nyaka abiro kendo gibedo kuom higni ariyo nyaka adek."
4126,Health,General,The country has activated the national task force to coordinate the outbreak response activities.,Nchi imeanzisha kikosi kazi cha kitaifa kuratibu shughuli za kukabiliana na milipuko.,Pinyno oseketo riwruok mar tich mar piny mangima mondo ochak tije mag geng'o tuo mar korona.
4127,Health,General,"Since January 2017, WHO and other partners have been providing technical support to the country to control of the outbreak.","Tangu Januari 2017, WHO na washirika wengine wamekuwa wakitoa msaada wa kiufundi kwa nchi kudhibiti mlipuko huo.","Chakre dwe mar achiel higa mar 2017, WHO kod jowete mamoko osebedo ka chiwo kony mar lony ne pinyno e thiro loyo mar korona."
4128,Health,General,"Following the development of the national response plan, WHO and other partners supported the country to scale-up the outbreak response activities such as surveillance, case management, and social mobilization.","Kufuatia kutayarishwa kwa mpango wa kitaifa wa mwitikio, WHO na washirika wengine walisaidia nchi kuongeza shughuli za kukabiliana na milipuko kama vile ufuatiliaji, udhibiti wa kesi, na uhamasishaji wa kijamii.","Bang’ loso chenro mar dwoko piny piny, WHO kod jowetene mamoko ne okonyo pinyno mondo omed ng’iyo tich mar dwoko piny tuo kaka ng’iyo, rito kes, kod loso oganda."
4129,Health,Hygiene,"This was also coupled with the improvement of food hygiene standards and promotion of safe food handling, besides scaling-up Water, Sanitation, and Hygiene (WASH) related activities.","Hii pia iliambatana na uboreshaji wa viwango vya usafi wa chakula na uhamasishaji wa utunzaji salama wa chakula, kando na kuongeza shughuli zinazohusiana na Maji, Usafi wa Mazingira na Usafi (WASH).","Mano bende ne oriwre gi bero rang’iny mar ler mar chiemo kod siro rito chiemo maber, ka ok oting’o medo kwan mar tije ma tudruok gi Pi, Rieko, kod Rieko (WASH)."
4130,Health,Cholera,This resulted in a decline in the number of cholera cases.,Hii ilisababisha kupungua kwa idadi ya wagonjwa wa kipindupindu.,Mano ne omiyo kwan mar jogo ma ne oyudo tuwo mar kolera odok piny.
4131,Health,General,"Despite the decline in the number of cases reported, the outbreak appears to be clustered around two major types of settings.","Licha ya kupungua kwa idadi ya kesi zilizoripotiwa, kuzuka kunaonekana kuunganishwa karibu na aina mbili kuu za mipangilio.","Kata obedo ni kwan mar jogo ma oyudo tuwono osedok piny, nenore ni tuwono ochung’ e alwora ariyo madongo."
4132,Health,General,"First, the refugee camps particularly Kakuma and Dadaab, and second in the populous Nairobi capital county.","Kwanza, kambi za wakimbizi hasa Kakuma na Dadaab, na pili katika kaunti yenye watu wengi ya Nairobi.","Mokwongo, ne gin kambi mag jolweny ahinya ahinya e Kakuma kod Dadaab, to mar ariyo ne gin e gweng' maduong' mar Nairobi man kod oganda mathoth."
4133,Health,General,This could enable the spread of the outbreak to other districts.,Hii inaweza kuwezesha kuenea kwa mlipuko katika wilaya zingine.,Mano nyalo miyo tuwono olandre e distrikt mamoko.
4134,Health,General,"Also, previous outbreaks have shown that cases increase during the rainy season, which has started recently.","Pia, milipuko ya awali imeonyesha kuwa kesi huongezeka wakati wa mvua, ambayo imeanza hivi karibuni.","Bende, tuoche ma osetimore chon osenyiso ni tuoche medore e kinde koth, ma osechako machiegni."
4135,Health,Cholera,"In addition, various physical, social, political, and environmental factors increase the vulnerability and the susceptibility of the country’s population to the cholera outbreaks.","Zaidi ya hayo, mambo mbalimbali ya kimwili, kijamii, kisiasa na kimazingira huongeza hatari na uwezekano wa idadi ya watu nchini kwa milipuko ya kipindupindu.","Bende, gik mopogore opogore ma timore e ringruok, e kind oganda, e siasa, kod e alwora medo bedo gi nyalo mar bedo gi tuwo mar kolera kendo bedo gi nyalo mar yudo tuwo mar kolera."
4136,Health,General,"These include regional drought, conflict, and insecurity in the Horn of Africa, and the increased movement within and to the country by people fleeing conflicts in Somalia and South Sudan.","Hizi ni pamoja na ukame wa kikanda, migogoro, na ukosefu wa usalama katika Pembe ya Afrika, na kuongezeka kwa harakati ndani na ndani ya nchi na watu wanaokimbia migogoro nchini Somalia na Sudan Kusini.","Magi oriwo oro, lweny, kod bedo ni onge arita e piny Tung' mar Afrika, kod medruok mar wuoth ei pinyno kendo donjo e pinyno kuom oganda maring'o lwenje e piny Somalia kod Sudan ma Milambo."
4137,Health,General,"Overall, the risk of the current outbreak is assessed as high at the national level and low at the regional and global levels.","Kwa ujumla, hatari ya mlipuko wa sasa inatathminiwa kuwa ya juu katika ngazi ya kitaifa na chini katika viwango vya kikanda na kimataifa.","Kuom duto, nyalo mar bedo gi tuwo ma sani nitie, opim ni en gima duong’ ahinya e rang’iny mar piny kendo ni piny e rang’iny mar ng’om kod piny mangima."
4138,Health,Cholera,WHO recommends proper and timely case management in cholera treatment centres.,WHO inapendekeza usimamizi sahihi na kwa wakati wa kesi katika vituo vya matibabu ya kipindupindu.,WHO ogolo paro ni mondo otimnegi thieth mowinjore kendo e kinde mowinjore e kuonde thieth mag kolera.
4139,Health,General,"The affected communities should have improved access to water, effective sanitation, proper waste management, and enhanced hygiene and food safety practices.","Jamii zilizoathiriwa zinapaswa kuboresha upatikanaji wa maji, vyoo bora, udhibiti sahihi wa taka, na kuimarisha kanuni za usafi na usalama wa chakula.","Jodak ma ne oyudo masirano ne onego obed gi yore maber mag yudo pi, rito ler maber, rito yugi maber, kod yore mabeyo mag rito ler kod chiemo."
4140,Health,General,Key public health communication messages should be provided.,Ujumbe muhimu wa mawasiliano ya afya ya umma unapaswa kutolewa.,Owinjore omi weche madongo mag tudruok e wi thieth mar oganda.
4141,Health,General,WHO encourages travellers to the affected area to take proper hygiene precautions to prevent potential exposure.,WHO inawahimiza wasafiri kwenda eneo lililoathiriwa kuchukua tahadhari sahihi za usafi ili kuzuia kuambukizwa.,WHO jiwo jolendo ma dhi e kuonde ma tuono oyudoree mondo okaw okang’ mowinjore mar rito ler mondo kik giyud tuono.
4142,Health,General,WHO does not recommend any restriction on travel and trade to Kenya based on the information available on the current outbreak.,WHO haipendekezi vikwazo vyovyote vya usafiri na biashara hadi Kenya kulingana na taarifa zilizopo kuhusu mlipuko wa sasa.,WHO ok ogolo chik moro amora kuom wuotho ​​kod ohala e piny Kenya kaluwore gi weche ma nitie e wi tuo mar korona.
4143,Health,Cholera,Disease outbreak - Cholera - Kenya - 21 July 2017 | WHO | Regional Office for Africa,Mlipuko wa magonjwa - Kipindupindu - Kenya - 21 Julai 2017 | NANI | Ofisi ya Kanda ya Afrika,Tuwo ma ng’ato nyalo ng’ado - Kolera - Kenya - 21 dwe mar Julaini higa mar 2017 | NG’ANO | Ofis mar Kinda mar Afrika
4144,Health,Cholera,"Since the beginning of 2017, Kenya is experiencing an upsurge of cholera cases.","Tangu mwanzoni mwa 2017, Kenya inakabiliwa na ongezeko la wagonjwa wa kipindupindu.","Chakre chakruok mar higa mar 2017, piny Kenya yudo omedruok mar tuo mar kolera."
4145,Health,Cholera,The first cholera outbreak reported in 2017 was in Tana River County.,Mlipuko wa kwanza wa kipindupindu kuripotiwa mwaka wa 2017 ulikuwa katika Kaunti ya Tana River.,Tuwo mar kolera mokwongo mane oyudre e higa mar 2017 ne en e Kaunti mar Tana River.
4146,Health,General,The outbreak started on 10 October 2016 and was controlled by April 2017.,Mlipuko huo ulianza tarehe 10 Oktoba 2016 na ulidhibitiwa ifikapo Aprili 2017.,Two no ne ochakore tarik 10 dwe mar Apar higa mar 2016 kendo ne olohi kokalo dwe mar Ang'wen higa mar 2017.
4147,Health,Cholera,"A second wave of cholera outbreaks started in Garissa County on 2 April 2017 and was reported later in nine other counties including Nairobi, Murang’a, Vihiga, Mombasa, Turkana, Kericho, Nakuru, Kiambu, and Narok.","Wimbi la pili la mkurupuko wa kipindupindu lilianza katika Kaunti ya Garissa mnamo 2 Aprili 2017 na kuripotiwa baadaye katika kaunti zingine tisa zikiwemo Nairobi, Murang’a, Vihiga, Mombasa, Turkana, Kericho, Nakuru, Kiambu, na Narok.","Awa mar ariyo mar midhiero mar kolera ne ochakre e gweng' mar Garissa tarik 2 dwe mar ang'wen higa mar 2017 kendo bang'e ne owinre e gweng' mamoko 9 moriwo Nairobi, Murang'a, Vihiga, Mombasa, Turkana, Kericho, Nakuru, Kiambu, kod Narok."
4148,Health,General,The outbreak is being reported in the general population and in refugee camps.,Mlipuko huo unaripotiwa katika idadi ya watu na katika kambi za wakimbizi.,Oganda mathoth kendo e kambi mag jolweny osebedo ka ng’iyo pinyno.
4149,Health,General,"In Garissa County, the outbreak is affecting mainly Dadaab refugee camps and cases and deaths are being reported from Hagadera, Dagahaleh, and IFO2 camps.","Katika Kaunti ya Garissa, mlipuko huo unaathiri zaidi kambi za wakimbizi za Dadaab na visa na vifo vinaripotiwa kutoka kambi za Hagadera, Dagahaleh, na IFO2.","E Kambi mar Garissa, tuo no omako ahinya kambi mag jolwen ma Dadaab kendo kes kod tho iyudore kowuok e kambi mag Hagadera, Dagahaleh, kod IFO2."
4150,Health,General,"In Turkana county, the disease is also affecting Kakuma and Kalobeyei refugee camps.","Katika kaunti ya Turkana, ugonjwa huo pia unaathiri kambi za wakimbizi za Kakuma na Kalobeyei.","E aluora mar Turkana, tuo ni bende omako kambi jolwen mag Kakuma kod Kalobeyei."
4151,Health,Cholera,"In addition to the outbreak reported in the general population, there have been two point source cholera outbreaks in Nairobi County.","Mbali na mkurupuko huo ulioripotiwa katika idadi ya watu, kumekuwa na milipuko miwili ya chanzo cha kipindupindu katika Kaunti ya Nairobi.","Kaachiel gi tuo mar kolera ma oseyudore e kind oganda duto, nitie tuoche ariyo ma osebedo ka kelo tuoche mag kolera e gweng’ mar Nairobi."
4152,Health,General,One occurred among participants attending a conference in a Nairobi hotel on 22 June 2017.,Moja ilitokea miongoni mwa washiriki waliohudhuria kongamano katika hoteli moja Nairobi tarehe 22 Juni 2017.,Achiel ne otimore e kind jogo mane ochopo e chokruok e otel moro ma Nairobi tarik 22 dwe mar auchiel higa mar 2017.
4153,Health,General,A total of 146 patients associated with this outbreak have been treated in different hospitals in Nairobi.,Jumla ya wagonjwa 146 wanaohusishwa na mkurupuko huu wametibiwa katika hospitali tofauti jijini Nairobi.,Jotuwo 146 ma tudruok gi tuwoni osethiedh e osiptal mopogore opogore mag Nairobi.
